scorer,,,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO,GEO
bodyparts,,,nose,nose,left_ear,left_ear,right_ear,right_ear,head,head,neck,neck,left_center,left_center,center,center,right_center,right_center,left_butt,left_butt,right_butt,right_butt,tail_start,tail_start,tail_mid,tail_mid,tail_end,tail_end
coords,,,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,A1O,img0179.png,1088.260975828469,677.6534491440427,1095.783238993407,631.3625988982715,1062.801008193295,644.6712183439307,1084.4998442460003,642.6459936456783,1074.0844029407017,624.4189713614059,1072.9271316845575,583.914477396356,1054.989427214321,598.0910502841235,1039.3662652563733,614.0035300561074,1046.309892793239,553.2467891085327,1007.2519878983695,587.6756089788249,998.5724534772874,548.9070218979915,941.8661619262175,529.8120461716109,905.7014351717088,555.5613316208211
labeled-data,A1O,img1154.png,978.8458664488778,713.1224287139189,961.1974797926775,751.023062352644,997.6515243612224,748.7085198403555,977.6885951927336,735.3999003946963,980.8710911471303,751.6016979807163,973.9274636102647,803.968222321245,996.4942531050781,789.7916494334775,1009.5135547367013,773.5898518474576,1009.2242369226653,832.6106859108158,1040.1812430245247,794.9993700861269,1038.1560183262723,828.849554328347,1097.4661702036665,850.8377081950883,1178.1858403197302,839.5543134476816
labeled-data,A1O,img1541.png,706.034283538499,954.0343916971667,718.7642673560861,911.7939908479004,683.7568118577216,914.9764868022972,703.4304232121744,920.4735252689825,700.8265628858497,904.2717276829625,720.7894920543386,870.7108612547784,692.7256640928398,872.4467681389947,667.2656964576656,877.654488791644,711.2420041911482,848.4333895740009,667.2656964576656,851.6158855283977,684.914083113866,824.4200110090073,672.1840639791628,791.7270980229313,649.3279566703134,732.4169461455368
labeled-data,A1O,img2415.png,1247.753974444675,514.143728232552,1206.380951271444,536.6135597835308,1237.7673826442397,562.2933672703637,1231.7040947654043,534.8302398191674,1214.2275591146429,553.0201034556741,1177.8478318416294,567.6433271634537,1202.4576473498441,580.8398948997428,1224.5708149079503,590.4698227073052,1162.511280148104,597.9597665576315,1215.6542150861333,614.3663102297747,1178.9178238202473,628.2762059518093,1156.8046562621414,685.342444811438,1139.6847846042529,757.0319073788465
labeled-data,A1O,img2500.png,1226.5543258638552,689.8270471166197,1265.3229129446886,708.3433872149283,1262.4297348043278,675.6504742288523,1254.328836011318,690.695000558728,1271.398587039446,689.8270471166197,1315.6642125869648,703.7143021903511,1300.330368443053,677.9650167411409,1274.870400807879,659.7379944568684,,,1296.5692368605842,650.4798244077142,1323.1865463861345,654.2409559901829,1321.7399573159541,591.1696725303195,1308.720655684331,514.789769624797
labeled-data,A1O,img2922.png,1202.9816057782018,289.47150419842126,1182.1374785248554,328.211590266332,1224.616020390532,333.1400398750569,1203.7287815726027,317.18125066585253,1200.4431485001194,336.8950491007521,1174.8621481500713,372.3329486682501,1203.024717342785,372.56763674485603,1225.5547726969558,371.15950828522034,1175.0968362266772,409.1789766953837,1232.5954149951342,411.9952336146551,1207.249102721692,436.4027935816735,1228.1363415396213,498.82982195885546,1263.8089291837252,564.3077953319146
labeled-data,A1O,img3605.png,1003.4796254730217,839.0343042321217,973.6798906273063,848.292474281276,995.9573623080838,876.6456200568109,990.1710060273624,851.7642880497089,975.4157975115228,865.6515431234402,935.2006213605091,864.494271867296,962.1071780658635,888.5076504322898,992.1962307256149,905.577401460418,,,,,951.9810545746011,922.9364703025822,1000.586447332661,958.2332436149827,1084.7779312171574,958.5225614290189
labeled-data,A1O,img4078.png,648.6598627874862,642.3414894717746,651.553040927847,681.3993943666441,683.6673182858507,673.009177759598,665.7296138156144,668.6694105490569,669.7800632121193,682.5566656227883,668.333474141939,718.142756749225,689.4536745665721,702.5195947912772,,,691.7682170788607,738.684321545786,,,714.6243243877102,727.1116089843431,779.4315147317899,715.8282142369364,852.0502860548436,723.3504774018743
